,Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,x0_Autumn,x0_Spring,x0_Summer,x0_Winter,Weekday
1807,292,7,1.3,66.0,1.1,1534,-4.3,0.0,0.0,0.0,0,0,0,0,1,1
1808,606,8,2.1,65.0,1.1,1559,-3.8,0.01,0.0,0.0,0,0,0,0,1,1
1809,326,9,3.9,64.0,2.9,1483,-2.3,0.18,0.0,0.0,0,0,0,0,1,1
1810,241,10,5.2,65.0,3.9,1313,-0.8,0.56,0.0,0.0,0,0,0,0,1,1
1811,288,11,6.3,67.0,3.5,1179,0.6,0.52,0.0,0.0,0,0,0,0,1,1
1812,312,12,6.9,67.0,3.9,986,1.1,0.42,0.0,0.0,0,0,0,0,1,1
1813,349,13,7.2,65.0,3.8,773,1.0,0.61,0.0,0.0,0,0,0,0,1,1
1814,398,14,7.8,57.0,3.5,675,-0.2,1.34,0.0,0.0,0,0,0,0,1,1
1815,461,15,8.7,48.0,4.1,767,-1.7,1.68,0.0,0.0,0,0,0,0,1,1
1816,447,16,8.0,36.0,3.5,1013,-6.1,1.09,0.0,0.0,0,0,0,0,1,1
1817,484,17,6.6,34.0,2.8,1300,-8.1,0.42,0.0,0.0,0,0,0,0,1,1
1818,559,18,5.1,34.0,2.3,1440,-9.5,0.09,0.0,0.0,0,0,0,0,1,1
1819,316,19,3.9,37.0,1.4,1417,-9.4,0.0,0.0,0.0,0,0,0,0,1,1
1820,262,20,2.8,29.0,2.8,1473,-13.5,0.0,0.0,0.0,0,0,0,0,1,1
1821,216,21,1.7,27.0,3.1,1734,-15.3,0.0,0.0,0.0,0,0,0,0,1,1
1822,218,22,0.3,33.0,4.0,1436,-14.1,0.0,0.0,0.0,0,0,0,0,1,1
1823,160,23,-0.3,35.0,2.1,1577,-13.9,0.0,0.0,0.0,0,0,0,0,1,1
1824,126,0,-0.7,37.0,3.5,1716,-13.6,0.0,0.0,0.0,1,0,0,0,1,1
1825,123,1,-1.1,38.0,2.8,1999,-13.6,0.0,0.0,0.0,1,0,0,0,1,1
1826,112,2,-1.2,35.0,2.2,2000,-14.7,0.0,0.0,0.0,1,0,0,0,1,1
1827,74,3,-1.4,34.0,2.1,2000,-15.2,0.0,0.0,0.0,1,0,0,0,1,1
1828,58,4,-1.9,34.0,3.0,2000,-15.7,0.0,0.0,0.0,1,0,0,0,1,1
1829,32,5,-2.4,33.0,3.1,2000,-16.5,0.0,0.0,0.0,1,0,0,0,1,1
1830,39,6,-2.6,38.0,1.0,2000,-15.0,0.0,0.0,0.0,1,0,0,0,1,1
1831,55,7,-3.0,40.0,0.9,2000,-14.7,0.0,0.0,0.0,1,0,0,0,1,1
1832,112,8,-3.0,38.0,1.0,2000,-15.4,0.0,0.0,0.0,1,0,0,0,1,1
1833,112,9,-3.5,30.0,1.5,1980,-18.6,0.0,0.0,0.0,1,0,0,0,1,1
1834,127,10,-1.6,26.0,1.9,1980,-18.6,1.29,0.0,0.0,1,0,0,0,1,1
1835,170,11,0.1,22.0,2.0,2000,-19.1,1.84,0.0,0.0,1,0,0,0,1,1
1836,174,12,1.7,20.0,3.0,1983,-18.9,2.28,0.0,0.0,1,0,0,0,1,1
1837,240,13,2.2,18.0,3.4,1942,-19.7,2.3,0.0,0.0,1,0,0,0,1,1
1838,270,14,2.9,14.0,4.3,2000,-22.0,2.29,0.0,0.0,1,0,0,0,1,1
1839,276,15,3.8,17.0,3.2,2000,-19.0,1.97,0.0,0.0,1,0,0,0,1,1
1840,273,16,3.2,16.0,3.0,2000,-20.2,1.45,0.0,0.0,1,0,0,0,1,1
1841,236,17,2.4,17.0,3.1,1990,-20.2,0.78,0.0,0.0,1,0,0,0,1,1
1842,190,18,1.1,18.0,2.5,2000,-20.6,0.2,0.0,0.0,1,0,0,0,1,1
1843,166,19,0.1,21.0,2.9,2000,-19.7,0.0,0.0,0.0,1,0,0,0,1,1
1844,148,20,-0.4,27.0,2.2,2000,-17.1,0.0,0.0,0.0,1,0,0,0,1,1
1845,134,21,-1.1,32.0,2.4,2000,-15.7,0.0,0.0,0.0,1,0,0,0,1,1
1846,145,22,-1.9,30.0,0.8,2000,-17.2,0.0,0.0,0.0,1,0,0,0,1,1
1847,92,23,-2.5,31.0,1.4,1996,-17.3,0.0,0.0,0.0,1,0,0,0,1,1
1848,105,0,-3.3,35.0,1.8,1977,-16.6,0.0,0.0,0.0,1,0,0,0,1,1
1849,77,1,-3.6,35.0,2.0,1943,-16.8,0.0,0.0,0.0,1,0,0,0,1,1
1850,47,2,-4.1,38.0,1.2,1996,-16.3,0.0,0.0,0.0,1,0,0,0,1,1
1851,36,3,-4.4,37.0,1.7,1989,-16.9,0.0,0.0,0.0,1,0,0,0,1,1
1852,35,4,-4.5,42.0,1.4,1944,-15.5,0.0,0.0,0.0,1,0,0,0,1,1
1853,28,5,-5.0,44.0,0.9,1976,-15.3,0.0,0.0,0.0,1,0,0,0,1,1
1854,30,6,-5.2,42.0,0.7,1980,-16.1,0.0,0.0,0.0,1,0,0,0,1,1
1855,49,7,-5.4,41.0,0.3,2000,-16.6,0.0,0.0,0.0,1,0,0,0,1,1
1856,68,8,-5.4,38.0,0.7,2000,-17.5,0.04,0.0,0.0,1,0,0,0,1,1
1857,48,9,-4.3,33.0,0.7,1923,-18.2,0.6,0.0,0.0,1,0,0,0,1,1
1858,78,10,-1.3,32.0,1.5,1933,-15.9,1.24,0.0,0.0,1,0,0,0,1,1
1859,93,11,1.0,25.0,1.4,1782,-16.8,1.7,0.0,0.0,1,0,0,0,1,1
1860,137,12,2.2,19.0,1.4,1946,-19.1,2.01,0.0,0.0,1,0,0,0,1,1
1861,169,13,3.5,17.0,3.2,1971,-19.3,2.2,0.0,0.0,1,0,0,0,1,1
1862,196,14,4.2,18.0,3.3,1976,-18.0,2.25,0.0,0.0,1,0,0,0,1,1
1863,243,15,4.0,26.0,3.5,2000,-13.8,1.75,0.0,0.0,1,0,0,0,1,1
1864,189,16,3.3,38.0,3.8,1921,-9.6,1.33,0.0,0.0,1,0,0,0,1,1
1865,210,17,2.5,48.0,4.2,1979,-7.4,0.76,0.0,0.0,1,0,0,0,1,1
1866,165,18,1.4,56.0,3.2,1932,-6.4,0.22,0.0,0.0,1,0,0,0,1,1
1867,126,19,0.6,59.0,2.3,1939,-6.5,0.0,0.0,0.0,1,0,0,0,1,1
1868,150,20,0.2,61.0,1.9,1956,-6.4,0.0,0.0,0.0,1,0,0,0,1,1
1869,114,21,0.1,67.0,2.5,1451,-5.3,0.0,0.0,0.0,1,0,0,0,1,1
1870,116,22,-0.6,70.0,3.4,1204,-5.4,0.0,0.0,0.0,1,0,0,0,1,1
1871,84,23,-2.0,51.0,3.2,1336,-10.8,0.0,0.0,0.0,1,0,0,0,1,1
1872,79,0,-2.7,41.0,3.2,1695,-14.1,0.0,0.0,0.0,1,0,0,0,1,0
1873,71,1,-3.1,36.0,3.5,2000,-16.0,0.0,0.0,0.0,1,0,0,0,1,0
1874,56,2,-3.8,30.0,3.9,2000,-18.8,0.0,0.0,0.0,1,0,0,0,1,0
1875,34,3,-4.5,28.0,3.0,2000,-20.3,0.0,0.0,0.0,1,0,0,0,1,0
1876,20,4,-5.2,28.0,2.5,2000,-20.9,0.0,0.0,0.0,1,0,0,0,1,0
1877,14,5,-5.7,31.0,2.3,1999,-20.1,0.0,0.0,0.0,1,0,0,0,1,0
1878,39,6,-6.2,32.0,2.5,2000,-20.2,0.0,0.0,0.0,1,0,0,0,1,0
1879,35,7,-6.8,32.0,1.6,2000,-20.7,0.0,0.0,0.0,1,0,0,0,1,0
1880,80,8,-7.1,30.0,1.7,1991,-21.7,0.04,0.0,0.0,1,0,0,0,1,0
1881,98,9,-6.5,26.0,2.4,1874,-22.8,0.64,0.0,0.0,1,0,0,0,1,0
1882,103,10,-4.3,21.0,1.4,1908,-23.4,1.34,0.0,0.0,1,0,0,0,1,0
1883,155,11,-2.8,19.0,2.6,1957,-23.2,1.91,0.0,0.0,1,0,0,0,1,0
1884,183,12,-1.3,17.0,1.5,1998,-23.2,2.28,0.0,0.0,1,0,0,0,1,0
1885,193,13,-0.4,15.0,2.4,1938,-23.9,2.46,0.0,0.0,1,0,0,0,1,0
1886,258,14,-0.1,15.0,4.0,2000,-23.7,2.39,0.0,0.0,1,0,0,0,1,0
1887,273,15,1.0,14.0,4.6,2000,-23.5,2.12,0.0,0.0,1,0,0,0,1,0
1888,267,16,1.3,15.0,4.2,2000,-22.5,1.63,0.0,0.0,1,0,0,0,1,0
1889,250,17,0.6,17.0,3.3,2000,-21.7,0.79,0.0,0.0,1,0,0,0,1,0
1890,223,18,-0.3,17.0,1.9,2000,-22.4,0.2,0.0,0.0,1,0,0,0,1,0
1891,169,19,-1.5,32.0,2.5,2000,-16.0,0.0,0.0,0.0,1,0,0,0,1,0
1892,145,20,-2.1,38.0,2.0,2000,-14.5,0.0,0.0,0.0,1,0,0,0,1,0
1893,133,21,-2.3,38.0,2.3,2000,-14.7,0.0,0.0,0.0,1,0,0,0,1,0
1894,123,22,-2.7,42.0,2.2,2000,-13.8,0.0,0.0,0.0,1,0,0,0,1,0
1895,117,23,-2.9,31.0,3.8,2000,-17.7,0.0,0.0,0.0,1,0,0,0,1,0
1896,99,0,-3.6,33.0,1.7,2000,-17.5,0.0,0.0,0.0,0,0,0,0,1,0
1897,103,1,-4.4,33.0,1.4,2000,-18.2,0.0,0.0,0.0,0,0,0,0,1,0
1898,86,2,-4.7,33.0,0.1,2000,-18.5,0.0,0.0,0.0,0,0,0,0,1,0
1899,56,3,-4.5,26.0,0.0,2000,-21.1,0.0,0.0,0.0,0,0,0,0,1,0
1900,37,4,-4.1,27.0,0.6,2000,-20.3,0.0,0.0,0.0,0,0,0,0,1,0
1901,22,5,-4.0,28.0,0.5,2000,-19.8,0.0,0.0,0.0,0,0,0,0,1,0
1902,38,6,-4.1,30.0,1.1,2000,-19.1,0.0,0.0,0.0,0,0,0,0,1,0
1903,52,7,-4.6,31.0,1.2,2000,-19.2,0.0,0.0,0.0,0,0,0,0,1,0
1904,92,8,-4.8,31.0,0.8,2000,-19.3,0.02,0.0,0.0,0,0,0,0,1,0
1905,137,9,-4.1,30.0,0.5,2000,-19.1,0.28,0.0,0.0,0,0,0,0,1,0
1906,156,10,-1.8,23.0,0.6,2000,-20.2,0.8,0.0,0.0,0,0,0,0,1,0
1907,183,11,0.0,20.0,0.8,1975,-20.3,1.05,0.0,0.0,0,0,0,0,1,0
1908,263,12,2.2,17.0,1.0,1979,-20.4,1.75,0.0,0.0,0,0,0,0,1,0
1909,337,13,3.7,17.0,1.4,2000,-19.1,1.98,0.0,0.0,0,0,0,0,1,0
1910,372,14,4.1,17.0,1.8,1996,-18.8,1.87,0.0,0.0,0,0,0,0,1,0
1911,440,15,5.0,16.0,2.0,1970,-18.8,1.42,0.0,0.0,0,0,0,0,1,0
1912,404,16,5.1,16.0,1.8,1998,-18.7,1.17,0.0,0.0,0,0,0,0,1,0
1913,354,17,4.2,17.0,2.5,1990,-18.7,0.66,0.0,0.0,0,0,0,0,1,0
1914,310,18,2.8,25.0,3.0,2000,-15.3,0.22,0.0,0.0,0,0,0,0,1,0
1915,238,19,1.5,30.0,2.6,2000,-14.2,0.0,0.0,0.0,0,0,0,0,1,0
1916,213,20,0.6,33.0,1.9,2000,-13.8,0.0,0.0,0.0,0,0,0,0,1,0
1917,226,21,0.2,32.0,1.1,1951,-14.5,0.0,0.0,0.0,0,0,0,0,1,0
1918,191,22,-0.3,34.0,1.6,1981,-14.2,0.0,0.0,0.0,0,0,0,0,1,0
1919,153,23,-0.7,37.0,0.9,1814,-13.6,0.0,0.0,0.0,0,0,0,0,1,0
1920,148,0,-1.1,39.0,1.7,1832,-13.3,0.0,0.0,0.0,0,0,0,0,1,1
1921,101,1,-1.4,42.0,1.1,1805,-12.6,0.0,0.0,0.0,0,0,0,0,1,1
1922,59,2,-1.4,41.0,1.1,1582,-12.9,0.0,0.0,0.0,0,0,0,0,1,1
1923,42,3,-1.4,41.0,1.6,1870,-12.9,0.0,0.0,0.0,0,0,0,0,1,1
1924,50,4,-1.9,44.0,0.7,1907,-12.5,0.0,0.0,0.0,0,0,0,0,1,1
1925,59,5,-1.8,44.0,0.5,1862,-12.4,0.0,0.0,0.0,0,0,0,0,1,1
1926,139,6,-1.4,46.0,0.3,1651,-11.5,0.0,0.0,0.0,0,0,0,0,1,1
1927,349,7,-0.9,45.0,0.9,1820,-11.3,0.0,0.0,0.0,0,0,0,0,1,1
1928,646,8,-1.2,51.0,0.8,1800,-10.0,0.05,0.0,0.0,0,0,0,0,1,1
1929,347,9,-0.6,43.0,0.5,1596,-11.6,0.52,0.0,0.0,0,0,0,0,1,1
1930,235,10,2.6,45.0,1.2,1230,-8.1,1.17,0.0,0.0,0,0,0,0,1,1
1931,314,11,4.3,44.0,2.3,1091,-6.9,1.77,0.0,0.0,0,0,0,0,1,1
1932,361,12,4.7,43.0,2.1,1131,-6.8,1.38,0.0,0.0,0,0,0,0,1,1
1933,332,13,5.1,41.0,1.8,1097,-7.0,1.03,0.0,0.0,0,0,0,0,1,1
1934,373,14,5.6,38.0,1.6,1087,-7.6,1.1,0.0,0.0,0,0,0,0,1,1
1935,392,15,6.3,35.0,2.6,991,-8.0,1.2,0.0,0.0,0,0,0,0,1,1
1936,403,16,6.3,35.0,2.9,1117,-8.0,1.1,0.0,0.0,0,0,0,0,1,1
1937,522,17,5.7,36.0,3.0,1073,-8.2,0.57,0.0,0.0,0,0,0,0,1,1
1938,819,18,4.7,43.0,2.4,938,-6.8,0.19,0.0,0.0,0,0,0,0,1,1
1939,533,19,3.6,55.0,1.6,728,-4.6,0.0,0.0,0.0,0,0,0,0,1,1
1940,417,20,2.4,60.0,1.9,661,-4.5,0.0,0.0,0.0,0,0,0,0,1,1
1941,388,21,1.8,63.0,1.2,604,-4.5,0.0,0.0,0.0,0,0,0,0,1,1
1942,357,22,1.0,69.0,0.7,525,-4.0,0.0,0.0,0.0,0,0,0,0,1,1
1943,218,23,0.5,73.0,1.5,465,-3.7,0.0,0.0,0.0,0,0,0,0,1,1
1944,177,0,0.0,75.0,2.3,394,-3.9,0.0,0.0,0.0,0,0,0,0,1,1
1945,172,1,-0.5,76.0,1.6,402,-4.2,0.0,0.0,0.0,0,0,0,0,1,1
1946,115,2,-0.8,76.0,0.8,421,-4.5,0.0,0.0,0.0,0,0,0,0,1,1
1947,63,3,-1.3,80.0,0.7,392,-4.3,0.0,0.0,0.0,0,0,0,0,1,1
1948,64,4,-1.6,83.0,0.6,368,-4.1,0.0,0.0,0.0,0,0,0,0,1,1
1949,79,5,-1.8,82.0,1.3,375,-4.4,0.0,0.0,0.0,0,0,0,0,1,1
1950,164,6,-2.1,82.0,1.8,381,-4.7,0.0,0.0,0.0,0,0,0,0,1,1
1951,404,7,-2.2,76.0,1.9,527,-5.8,0.0,0.0,0.0,0,0,0,0,1,1
1952,727,8,-2.1,71.0,1.7,610,-6.6,0.06,0.0,0.0,0,0,0,0,1,1
1953,384,9,-1.4,56.0,1.4,709,-9.0,0.54,0.0,0.0,0,0,0,0,1,1
1954,265,10,1.1,38.0,3.1,1184,-11.6,1.13,0.0,0.0,0,0,0,0,1,1
1955,322,11,2.8,35.0,3.9,1265,-11.1,1.71,0.0,0.0,0,0,0,0,1,1
1956,356,12,4.0,23.0,3.5,1785,-15.3,2.03,0.0,0.0,0,0,0,0,1,1
1957,370,13,4.2,22.0,3.9,1812,-15.6,2.21,0.0,0.0,0,0,0,0,1,1
1958,335,14,5.0,20.0,3.7,1866,-16.1,2.12,0.0,0.0,0,0,0,0,1,1
1959,431,15,5.4,18.0,3.7,1940,-17.0,1.82,0.0,0.0,0,0,0,0,1,1
1960,393,16,5.1,17.0,3.4,2000,-18.0,1.2,0.0,0.0,0,0,0,0,1,1
1961,514,17,3.9,19.0,3.6,2000,-17.6,0.58,0.0,0.0,0,0,0,0,1,1
1962,764,18,3.2,20.0,2.9,2000,-17.6,0.16,0.0,0.0,0,0,0,0,1,1
1963,522,19,2.5,21.0,2.2,2000,-17.6,0.0,0.0,0.0,0,0,0,0,1,1
1964,358,20,1.8,19.0,3.1,2000,-19.4,0.0,0.0,0.0,0,0,0,0,1,1
1965,415,21,1.1,21.0,1.6,2000,-18.8,0.0,0.0,0.0,0,0,0,0,1,1
1966,319,22,0.5,22.0,2.9,2000,-18.8,0.0,0.0,0.0,0,0,0,0,1,1
1967,242,23,-0.5,26.0,3.3,2000,-17.7,0.0,0.0,0.0,0,0,0,0,1,1
1968,171,0,-1.4,28.0,3.4,1990,-17.6,0.0,0.0,0.0,0,0,0,0,1,1
1969,162,1,-2.2,31.0,1.1,1970,-17.0,0.0,0.0,0.0,0,0,0,0,1,1
1970,105,2,-2.9,31.0,1.6,1931,-17.7,0.0,0.0,0.0,0,0,0,0,1,1
1971,59,3,-3.4,32.0,0.9,1977,-17.7,0.0,0.0,0.0,0,0,0,0,1,1
1972,50,4,-3.8,32.0,1.1,2000,-18.1,0.0,0.0,0.0,0,0,0,0,1,1
1973,63,5,-4.0,35.0,1.8,2000,-17.2,0.0,0.0,0.0,0,0,0,0,1,1
1974,159,6,-4.0,34.0,3.4,2000,-17.5,0.0,0.0,0.0,0,0,0,0,1,1
1975,385,7,-4.1,35.0,3.5,1980,-17.3,0.0,0.0,0.0,0,0,0,0,1,1
1976,718,8,-4.3,36.0,1.9,1955,-17.1,0.06,0.0,0.0,0,0,0,0,1,1
1977,373,9,-3.8,28.0,1.7,1904,-19.6,0.63,0.0,0.0,0,0,0,0,1,1
1978,244,10,-1.8,25.0,2.6,1913,-19.2,1.17,0.0,0.0,0,0,0,0,1,1
1979,276,11,0.2,22.0,2.2,1907,-19.0,1.57,0.0,0.0,0,0,0,0,1,1
1980,351,12,2.2,17.0,2.0,1824,-20.4,1.99,0.0,0.0,0,0,0,0,1,1
1981,299,13,2.9,14.0,3.3,2000,-22.0,2.14,0.0,0.0,0,0,0,0,1,1
1982,365,14,3.3,14.0,2.9,1985,-21.7,2.49,0.0,0.0,0,0,0,0,1,1
1983,366,15,4.2,15.0,2.7,1995,-20.2,2.21,0.0,0.0,0,0,0,0,1,1
1984,409,16,3.7,14.0,3.9,2000,-21.4,1.71,0.0,0.0,0,0,0,0,1,1
1985,469,17,3.1,14.0,3.7,2000,-21.9,1.0,0.0,0.0,0,0,0,0,1,1
1986,784,18,1.8,16.0,3.4,2000,-21.4,0.31,0.0,0.0,0,0,0,0,1,1
1987,460,19,-0.1,39.0,2.8,2000,-12.4,0.0,0.0,0.0,0,0,0,0,1,1
1988,356,20,-1.1,43.0,1.5,2000,-12.1,0.0,0.0,0.0,0,0,0,0,1,1
1989,345,21,-1.6,52.0,2.2,2000,-10.1,0.0,0.0,0.0,0,0,0,0,1,1
1990,299,22,-2.2,55.0,1.4,2000,-10.0,0.0,0.0,0.0,0,0,0,0,1,1
1991,223,23,-2.7,58.0,1.1,2000,-9.8,0.0,0.0,0.0,0,0,0,0,1,1
1992,195,0,-2.7,58.0,1.7,2000,-9.8,0.0,0.0,0.0,0,0,0,0,1,1
1993,190,1,-2.2,58.0,1.0,2000,-9.3,0.0,0.0,0.0,0,0,0,0,1,1
1994,116,2,-2.9,57.0,0.0,1985,-10.2,0.0,0.0,0.0,0,0,0,0,1,1
1995,71,3,-2.8,57.0,0.5,1995,-10.1,0.0,0.0,0.0,0,0,0,0,1,1
1996,66,4,-2.4,58.0,0.3,2000,-9.5,0.0,0.0,0.0,0,0,0,0,1,1
1997,75,5,-2.4,59.0,1.1,1984,-9.3,0.0,0.0,0.0,0,0,0,0,1,1
1998,151,6,-3.0,62.0,0.8,1996,-9.2,0.0,0.0,0.0,0,0,0,0,1,1
1999,373,7,-3.7,64.0,0.7,1891,-9.5,0.0,0.0,0.0,0,0,0,0,1,1
2000,783,8,-3.6,63.0,0.9,1473,-9.6,0.07,0.0,0.0,0,0,0,0,1,1
2001,383,9,-1.9,51.0,0.9,1654,-10.7,0.58,0.0,0.0,0,0,0,0,1,1
2002,259,10,0.9,44.0,1.1,1826,-10.0,1.16,0.0,0.0,0,0,0,0,1,1
2003,308,11,2.7,44.0,0.9,1761,-8.3,1.45,0.0,0.0,0,0,0,0,1,1
2004,352,12,4.8,47.0,2.6,1373,-5.5,1.72,0.0,0.0,0,0,0,0,1,1
2005,316,13,4.5,51.0,3.8,1108,-4.7,1.08,0.0,0.0,0,0,0,0,1,1
2006,331,14,4.8,50.0,4.3,1168,-4.7,1.01,0.0,0.0,0,0,0,0,1,1
2007,356,15,5.0,49.0,4.4,1138,-4.8,0.96,0.0,0.0,0,0,0,0,1,1
2008,404,16,5.0,50.0,4.3,1121,-4.5,0.74,0.0,0.0,0,0,0,0,1,1
2009,465,17,4.6,52.0,3.9,1059,-4.4,0.5,0.0,0.0,0,0,0,0,1,1
2010,730,18,3.9,56.0,4.0,1004,-4.0,0.18,0.0,0.0,0,0,0,0,1,1
2011,499,19,3.5,60.0,2.7,936,-3.5,0.0,0.0,0.0,0,0,0,0,1,1
2012,348,20,3.0,62.0,2.4,975,-3.5,0.0,0.0,0.0,0,0,0,0,1,1
2013,393,21,2.9,64.0,2.5,1154,-3.2,0.0,0.0,0.0,0,0,0,0,1,1
2014,346,22,2.9,65.0,2.3,1150,-3.0,0.0,0.0,0.0,0,0,0,0,1,1
2015,202,23,2.9,63.0,2.6,1253,-3.4,0.0,0.0,0.0,0,0,0,0,1,1
2016,42,0,1.7,86.0,2.7,54,-0.3,0.0,0.4,0.4,0,0,0,0,1,1
2017,55,1,0.6,96.0,2.1,118,0.0,0.0,0.0,4.0,0,0,0,0,1,1
2018,62,2,0.7,97.0,1.4,197,0.2,0.0,0.0,4.1,0,0,0,0,1,1
2019,32,3,0.9,97.0,1.2,243,0.4,0.0,3.7,4.1,0,0,0,0,1,1
2020,36,4,1.1,96.0,2.5,241,0.5,0.0,0.0,3.9,0,0,0,0,1,1
2021,39,5,1.0,91.0,0.7,257,-0.3,0.0,0.0,3.8,0,0,0,0,1,1
2022,63,6,0.4,95.0,0.3,197,-0.3,0.0,0.0,3.8,0,0,0,0,1,1
2023,174,7,-0.1,97.0,0.5,179,-0.5,0.0,0.0,3.8,0,0,0,0,1,1
2024,391,8,-0.2,97.0,0.4,197,-0.6,0.05,0.0,3.7,0,0,0,0,1,1
2025,214,9,0.5,94.0,0.6,199,-0.3,0.37,0.0,3.7,0,0,0,0,1,1
2026,184,10,2.2,83.0,0.8,221,-0.3,0.92,0.0,3.7,0,0,0,0,1,1
2027,230,11,3.8,72.0,0.9,236,-0.7,1.1,0.0,3.4,0,0,0,0,1,1
2028,283,12,5.3,70.0,0.9,226,0.2,1.73,0.0,1.7,0,0,0,0,1,1
2029,304,13,6.7,64.0,2.0,241,0.3,1.94,0.0,0.6,0,0,0,0,1,1
2030,312,14,7.8,57.0,2.1,277,-0.2,1.39,0.0,0.0,0,0,0,0,1,1
2031,312,15,8.2,62.0,0.6,291,1.3,1.22,0.0,0.0,0,0,0,0,1,1
2032,354,16,8.3,60.0,2.7,354,0.9,0.36,0.0,0.0,0,0,0,0,1,1
2033,470,17,7.9,68.0,4.2,352,2.3,0.27,0.0,0.0,0,0,0,0,1,1
2034,669,18,7.5,70.0,5.0,374,2.3,0.08,0.0,0.0,0,0,0,0,1,1
2035,421,19,6.9,73.0,3.7,369,2.3,0.0,0.0,0.0,0,0,0,0,1,1
2036,295,20,6.4,77.0,2.8,316,2.6,0.0,0.0,0.0,0,0,0,0,1,1
2037,321,21,6.0,79.0,2.7,306,2.6,0.0,0.0,0.0,0,0,0,0,1,1
2038,291,22,5.7,81.0,2.5,292,2.6,0.0,0.0,0.0,0,0,0,0,1,1
2039,243,23,5.5,80.0,2.7,258,2.3,0.0,0.0,0.0,0,0,0,0,1,1
2040,226,0,4.6,82.0,3.0,240,1.7,0.0,0.0,0.0,0,0,0,0,1,0
2041,263,1,4.0,83.0,1.7,235,1.3,0.0,0.0,0.0,0,0,0,0,1,0
2042,197,2,3.7,82.0,1.6,229,0.9,0.0,0.0,0.0,0,0,0,0,1,0
2043,133,3,3.5,82.0,2.9,217,0.7,0.0,0.0,0.0,0,0,0,0,1,0
2044,63,4,2.7,82.0,2.8,222,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2045,58,5,1.8,84.0,2.7,214,-0.6,0.0,0.0,0.0,0,0,0,0,1,0
2046,72,6,1.2,83.0,2.5,245,-1.3,0.0,0.0,0.0,0,0,0,0,1,0
2047,108,7,0.6,86.0,1.6,211,-1.4,0.0,0.0,0.0,0,0,0,0,1,0
2048,203,8,0.0,77.0,2.8,289,-3.5,0.06,0.0,0.0,0,0,0,0,1,0
2049,253,9,0.6,64.0,3.8,430,-5.4,0.65,0.0,0.0,0,0,0,0,1,0
2050,259,10,0.8,60.0,2.9,497,-6.0,0.71,0.0,0.0,0,0,0,0,1,0
2051,298,11,2.2,50.0,2.4,608,-7.1,1.1,0.0,0.0,0,0,0,0,1,0
2052,363,12,4.0,37.0,1.4,763,-9.4,1.75,0.0,0.0,0,0,0,0,1,0
2053,412,13,5.3,29.0,2.1,1007,-11.3,2.08,0.0,0.0,0,0,0,0,1,0
2054,454,14,6.9,19.0,1.9,1843,-15.1,2.36,0.0,0.0,0,0,0,0,1,0
2055,467,15,6.7,24.0,2.7,1536,-12.4,1.95,0.0,0.0,0,0,0,0,1,0
2056,509,16,5.9,21.0,3.0,1864,-14.8,1.34,0.0,0.0,0,0,0,0,1,0
2057,462,17,4.9,28.0,3.1,1477,-12.1,0.77,0.0,0.0,0,0,0,0,1,0
2058,379,18,3.5,30.0,2.9,1726,-12.4,0.31,0.0,0.0,0,0,0,0,1,0
2059,306,19,2.1,27.0,2.8,1883,-15.0,0.01,0.0,0.0,0,0,0,0,1,0
2060,233,20,1.1,32.0,1.4,1785,-13.8,0.0,0.0,0.0,0,0,0,0,1,0
2061,232,21,0.7,31.0,1.3,1923,-14.5,0.0,0.0,0.0,0,0,0,0,1,0
2062,219,22,0.1,32.0,0.9,1937,-14.6,0.0,0.0,0.0,0,0,0,0,1,0
2063,187,23,-0.6,39.0,1.3,1731,-12.8,0.0,0.0,0.0,0,0,0,0,1,0
2064,182,0,-1.1,44.0,1.2,1741,-11.8,0.0,0.0,0.0,0,0,0,0,1,0
2065,189,1,-1.4,43.0,0.6,1791,-12.3,0.0,0.0,0.0,0,0,0,0,1,0
2066,124,2,-1.5,46.0,1.1,1744,-11.6,0.0,0.0,0.0,0,0,0,0,1,0
2067,103,3,-1.3,42.0,0.8,1648,-12.5,0.0,0.0,0.0,0,0,0,0,1,0
2068,52,4,-1.1,43.0,0.7,1558,-12.1,0.0,0.0,0.0,0,0,0,0,1,0
2069,37,5,-0.7,41.0,0.9,1442,-12.3,0.0,0.0,0.0,0,0,0,0,1,0
2070,54,6,-0.8,44.0,0.6,1541,-11.5,0.0,0.0,0.0,0,0,0,0,1,0
2071,77,7,-1.0,47.0,0.9,1552,-10.9,0.0,0.0,0.0,0,0,0,0,1,0
2072,158,8,-1.3,54.0,0.6,1597,-9.4,0.06,0.0,0.0,0,0,0,0,1,0
2073,173,9,-0.3,48.0,1.1,1394,-10.0,0.43,0.0,0.0,0,0,0,0,1,0
2074,195,10,2.1,42.0,1.1,1564,-9.5,1.12,0.0,0.0,0,0,0,0,1,0
2075,244,11,4.3,29.0,2.6,1293,-12.2,1.87,0.0,0.0,0,0,0,0,1,0
2076,396,12,5.5,25.0,3.1,1652,-13.0,2.28,0.0,0.0,0,0,0,0,1,0
2077,482,13,6.1,22.0,2.4,1710,-14.0,2.5,0.0,0.0,0,0,0,0,1,0
